"Fecha Valor,""Fecha Ingreso"",""Concepto"",""Cod. Op."",""Comprobante"",""Deposit."",""Suc."",""Importe"",""Descripci�n"",""Cod.Op.Bco."",""P.C.C"""
19-Dic-2017,,CRED.INT,772,312201400347605,        ,312,1495239.64,C01000000127427,1,,
19-Dic-2017,19-Dic-2017,CRED.INT,772,312201400347607,        ,312,395973.22,C01000000127428,1,,
19-Dic-2017,19-Dic-2017,CRED.INT,772,312201400347609,        ,312,1509934.88,C01000000127429,1,,
